Time(s),Theta_MATLAB,Omega_MATLAB,Theta_CPP,Omega_CPP,Theta_IKF,Omega_IKF,Theta_Hybrid,Omega_Hybrid,CycleTime_us
5.956000,1.621899,1.850604,1.621731,1.791496,1.621899,1.850028,1.621731,1.791496,22.000000
5.957000,1.623749,1.849984,1.623581,1.790891,1.623749,1.849408,1.623581,1.790891,25.000000
5.958000,1.625599,1.849341,1.625431,1.790264,1.625599,1.848765,1.625431,1.790264,37.000000
5.959000,1.627448,1.848676,1.627280,1.789616,1.627448,1.848101,1.627280,1.789616,23.000000
5.960000,1.629296,1.847990,1.629128,1.788945,1.629296,1.847415,1.629128,1.788945,23.000000
5.961000,1.631144,1.847281,1.630976,1.788253,1.631144,1.846706,1.630976,1.788253,23.000000
5.962000,1.632991,1.846550,1.632823,1.787539,1.632990,1.845976,1.632823,1.787539,23.000000
5.963000,1.634837,1.845797,1.634669,1.786803,1.634837,1.845223,1.634669,1.786803,23.000000
5.964000,1.636682,1.845022,1.636514,1.786045,1.636682,1.844448,1.636514,1.786045,23.000000
5.965000,1.638527,1.844226,1.638359,1.785266,1.638527,1.843652,1.638359,1.785266,22.000000
5.966000,1.640371,1.843407,1.640203,1.784464,1.640371,1.842834,1.640203,1.784464,23.000000
5.967000,1.642214,1.842566,1.642046,1.783641,1.642213,1.841993,1.642046,1.783641,23.000000
5.968000,1.644056,1.841704,1.643888,1.782797,1.644056,1.841131,1.643888,1.782797,23.000000
5.969000,1.645897,1.840819,1.645729,1.781930,1.645897,1.840247,1.645729,1.781930,25.000000
5.970000,1.647738,1.839913,1.647570,1.781042,1.647737,1.839340,1.647570,1.781042,847.000000
5.971000,1.649577,1.838984,1.649409,1.780132,1.649577,1.838412,1.649409,1.780132,48.000000
5.972000,1.651416,1.838034,1.651248,1.779200,1.651415,1.837462,1.651248,1.779200,41930.000000
5.973000,1.653253,1.837062,1.653086,1.778247,1.653253,1.836491,1.653086,1.778247,32.000000
5.974000,1.655090,1.836068,1.654922,1.777272,1.655089,1.835497,1.654922,1.777272,23.000000
5.975000,1.656925,1.835052,1.656758,1.776275,1.656925,1.834481,1.656758,1.776275,23.000000
5.976000,1.658760,1.834014,1.658592,1.775257,1.658759,1.833444,1.658592,1.775257,23.000000
5.977000,1.660593,1.832955,1.660426,1.774217,1.660593,1.832385,1.660426,1.774217,23.000000
5.978000,1.662426,1.831874,1.662258,1.773156,1.662425,1.831304,1.662258,1.773156,23.000000
5.979000,1.664257,1.830771,1.664090,1.772073,1.664257,1.830201,1.664090,1.772073,23.000000
5.980000,1.666087,1.829646,1.665920,1.770968,1.666087,1.829077,1.665920,1.770968,23.000000
5.981000,1.667916,1.828499,1.667749,1.769842,1.667916,1.827931,1.667749,1.769842,23.000000
5.982000,1.669744,1.827331,1.669577,1.768694,1.669744,1.826763,1.669577,1.768694,23.000000
5.983000,1.671571,1.826141,1.671404,1.767525,1.671571,1.825573,1.671404,1.767525,22.000000
5.984000,1.673396,1.824929,1.673230,1.766334,1.673396,1.824362,1.673230,1.766334,23.000000
5.985000,1.675221,1.823696,1.675054,1.765122,1.675220,1.823129,1.675054,1.765122,23.000000
5.986000,1.677044,1.822441,1.676877,1.763888,1.677044,1.821874,1.676877,1.763888,23.000000
5.987000,1.678866,1.821164,1.678699,1.762633,1.678865,1.820598,1.678699,1.762633,23.000000
5.988000,1.680686,1.819866,1.680519,1.761356,1.680686,1.819300,1.680519,1.761356,23.000000
5.989000,1.682505,1.818546,1.682339,1.760058,1.682505,1.817980,1.682339,1.760058,23.000000
5.990000,1.684323,1.817205,1.684157,1.758738,1.684323,1.816639,1.684157,1.758738,23.000000
5.991000,1.686140,1.815842,1.685973,1.757397,1.686139,1.815276,1.685973,1.757397,22.000000
5.992000,1.687955,1.814457,1.687788,1.756035,1.687955,1.813892,1.687788,1.756035,23.000000
5.993000,1.689769,1.813051,1.689602,1.754652,1.689768,1.812486,1.689602,1.754652,23.000000
5.994000,1.691581,1.811623,1.691415,1.753247,1.691581,1.811059,1.691415,1.753247,23.000000
5.995000,1.693392,1.810174,1.693226,1.751820,1.693392,1.809610,1.693226,1.751820,23.000000
5.996000,1.695201,1.808704,1.695035,1.750373,1.695201,1.808140,1.695035,1.750373,35.000000
5.997000,1.697009,1.807212,1.696843,1.748904,1.697009,1.806648,1.696843,1.748904,23.000000
5.998000,1.698816,1.805699,1.698650,1.747414,1.698815,1.805135,1.698650,1.747414,22.000000
5.999000,1.700621,1.804164,1.700455,1.745903,1.700620,1.803601,1.700455,1.745903,22.000000
6.000000,1.702424,1.802608,1.702258,1.744370,1.702424,1.802045,1.702258,1.744370,22.000000
6.001000,1.704226,1.801030,1.704060,1.742817,1.704226,1.800468,1.704060,1.742817,31.000000
6.002000,1.706026,1.799431,1.705860,1.741242,1.706026,1.798870,1.705860,1.741242,23.000000
6.003000,1.707825,1.797811,1.707659,1.739646,1.707824,1.797250,1.707659,1.739646,23.000000
6.004000,1.709622,1.796170,1.709456,1.738029,1.709621,1.795609,1.709456,1.738029,23.000000
6.005000,1.711417,1.794507,1.711251,1.736391,1.711417,1.793946,1.711251,1.736391,30.000000
6.006000,1.713211,1.792823,1.713045,1.734732,1.713210,1.792263,1.713045,1.734732,24.000000
6.007000,1.715003,1.791118,1.714837,1.733052,1.715002,1.790558,1.714837,1.733052,23.000000
6.008000,1.716793,1.789392,1.716628,1.731350,1.716793,1.788832,1.716628,1.731350,24.000000
6.009000,1.718581,1.787644,1.718416,1.729628,1.718581,1.787085,1.718416,1.729628,23.000000
6.010000,1.720368,1.785876,1.720203,1.727885,1.720368,1.785317,1.720203,1.727885,23.000000
6.011000,1.722153,1.784086,1.721988,1.726121,1.722153,1.783528,1.721988,1.726121,22.000000
6.012000,1.723936,1.782276,1.723771,1.724336,1.723936,1.781717,1.723771,1.724336,23.000000
6.013000,1.725718,1.780444,1.725553,1.722530,1.725718,1.779886,1.725553,1.722530,46030.000000
6.014000,1.727497,1.778591,1.727332,1.720703,1.727497,1.778034,1.727332,1.720703,38.000000
6.015000,1.729275,1.776717,1.729110,1.718856,1.729275,1.776160,1.729110,1.718856,23.000000
6.016000,1.731051,1.774822,1.730886,1.716987,1.731050,1.774266,1.730886,1.716987,23.000000
6.017000,1.732825,1.772907,1.732660,1.715098,1.732824,1.772350,1.732660,1.715098,23.000000
6.018000,1.734597,1.770970,1.734432,1.713188,1.734596,1.770414,1.734432,1.713188,22.000000
6.019000,1.736367,1.769013,1.736202,1.711257,1.736366,1.768457,1.736202,1.711257,23.000000
6.020000,1.738135,1.767034,1.737970,1.709306,1.738134,1.766479,1.737970,1.709306,23.000000
6.021000,1.739901,1.765035,1.739736,1.707334,1.739900,1.764480,1.739736,1.707334,22.000000
6.022000,1.741665,1.763015,1.741500,1.705341,1.741664,1.762461,1.741500,1.705341,23.000000
6.023000,1.743427,1.760974,1.743262,1.703328,1.743426,1.760420,1.743262,1.703328,22.000000
6.024000,1.745187,1.758913,1.745022,1.701294,1.745186,1.758359,1.745022,1.701294,22.000000
6.025000,1.746944,1.756831,1.746780,1.699239,1.746944,1.756278,1.746780,1.699239,22.000000
6.026000,1.748700,1.754728,1.748536,1.697164,1.748700,1.754175,1.748536,1.697164,22.000000
6.027000,1.750454,1.752604,1.750290,1.695069,1.750454,1.752052,1.750290,1.695069,22.000000
6.028000,1.752205,1.750460,1.752041,1.692953,1.752205,1.749908,1.752041,1.692953,23.000000
6.029000,1.753955,1.748296,1.753791,1.690817,1.753955,1.747744,1.753791,1.690817,23.000000
6.030000,1.755702,1.746110,1.755538,1.688660,1.755702,1.745559,1.755538,1.688660,22.000000
6.031000,1.757447,1.743905,1.757283,1.686483,1.757447,1.743354,1.757283,1.686483,26.000000
6.032000,1.759190,1.741678,1.759026,1.684285,1.759190,1.741128,1.759026,1.684285,23.000000
6.033000,1.760930,1.739432,1.760767,1.682067,1.760930,1.738881,1.760767,1.682067,23.000000
6.034000,1.762669,1.737164,1.762505,1.679829,1.762668,1.736615,1.762505,1.679829,23.000000
6.035000,1.764405,1.734877,1.764241,1.677571,1.764404,1.734327,1.764241,1.677571,22.000000
6.036000,1.766138,1.732569,1.765975,1.675292,1.766138,1.732020,1.765975,1.675292,23.000000
6.037000,1.767870,1.730241,1.767707,1.672993,1.767870,1.729692,1.767707,1.672993,22.000000
6.038000,1.769599,1.727892,1.769436,1.670674,1.769599,1.727344,1.769436,1.670674,23.000000
6.039000,1.771326,1.725523,1.771162,1.668335,1.771325,1.724975,1.771162,1.668335,22.000000
6.040000,1.773050,1.723134,1.772887,1.665976,1.773050,1.722587,1.772887,1.665976,22.000000
6.041000,1.774772,1.720725,1.774609,1.663596,1.774772,1.720178,1.774609,1.663596,23.000000
6.042000,1.776491,1.718296,1.776328,1.661197,1.776491,1.717749,1.776328,1.661197,24.000000
6.043000,1.778208,1.715846,1.778046,1.658778,1.778208,1.715300,1.778046,1.658778,22.000000
6.044000,1.779923,1.713377,1.779760,1.656339,1.779923,1.712831,1.779760,1.656339,32.000000
6.045000,1.781635,1.710887,1.781473,1.653879,1.781635,1.710342,1.781473,1.653879,23.000000
6.046000,1.783345,1.708377,1.783182,1.651400,1.783345,1.707832,1.783182,1.651400,23.000000
6.047000,1.785052,1.705848,1.784889,1.648901,1.785052,1.705303,1.784889,1.648901,23.000000
6.048000,1.786757,1.703298,1.786594,1.646383,1.786756,1.702754,1.786594,1.646383,22.000000
6.049000,1.788459,1.700729,1.788296,1.643844,1.788458,1.700185,1.788296,1.643844,22.000000
6.050000,1.790158,1.698139,1.789996,1.641286,1.790158,1.697596,1.789996,1.641286,22.000000
6.051000,1.791855,1.695530,1.791693,1.638708,1.791855,1.694987,1.791693,1.638708,23.000000
6.052000,1.793549,1.692901,1.793387,1.636110,1.793549,1.692358,1.793387,1.636110,24.000000
6.053000,1.795241,1.690252,1.795079,1.633493,1.795240,1.689710,1.795079,1.633493,23.000000
6.054000,1.796930,1.687584,1.796768,1.630856,1.796929,1.687042,1.796768,1.630856,22.000000
6.055000,1.798616,1.684896,1.798454,1.628199,1.798615,1.684354,1.798454,1.628199,22.000000
6.056000,1.800299,1.682188,1.800138,1.625523,1.800299,1.681647,1.800138,1.625523,22.000000
6.057000,1.801980,1.679460,1.801818,1.622828,1.801980,1.678920,1.801818,1.622828,22.000000
6.058000,1.803658,1.676713,1.803497,1.620113,1.803658,1.676173,1.803497,1.620113,22.000000
6.059000,1.805334,1.673947,1.805172,1.617378,1.805333,1.673407,1.805172,1.617378,22.000000
6.060000,1.807006,1.671161,1.806845,1.614625,1.807006,1.670622,1.806845,1.614625,24.000000
6.061000,1.808676,1.668355,1.808515,1.611851,1.808676,1.667817,1.808515,1.611851,45480.000000
6.062000,1.810343,1.665530,1.810182,1.609059,1.810343,1.664992,1.810182,1.609059,33.000000
6.063000,1.812007,1.662686,1.811846,1.606247,1.812007,1.662148,1.811846,1.606247,23.000000
6.064000,1.813668,1.659823,1.813507,1.603416,1.813668,1.659285,1.813507,1.603416,23.000000
6.065000,1.815327,1.656940,1.815166,1.600566,1.815326,1.656403,1.815166,1.600566,23.000000
6.066000,1.816982,1.654038,1.816821,1.597697,1.816982,1.653501,1.816821,1.597697,22.000000
6.067000,1.818635,1.651116,1.818474,1.594809,1.818634,1.650580,1.818474,1.594809,22.000000
6.068000,1.820284,1.648176,1.820124,1.591901,1.820284,1.647640,1.820124,1.591901,23.000000
6.069000,1.821931,1.645216,1.821770,1.588975,1.821931,1.644681,1.821770,1.588975,22.000000
6.070000,1.823575,1.642237,1.823414,1.586029,1.823574,1.641702,1.823414,1.586029,22.000000
6.071000,1.825215,1.639240,1.825055,1.583065,1.825215,1.638705,1.825055,1.583065,23.000000
6.072000,1.826853,1.636223,1.826693,1.580081,1.826853,1.635689,1.826693,1.580081,22.000000
6.073000,1.828488,1.633187,1.828328,1.577079,1.828488,1.632654,1.828328,1.577079,23.000000
6.074000,1.830120,1.630133,1.829959,1.574058,1.830119,1.629599,1.829959,1.574058,22.000000
6.075000,1.831748,1.627059,1.831588,1.571018,1.831748,1.626526,1.831588,1.571018,22.000000
6.076000,1.833374,1.623967,1.833214,1.567960,1.833373,1.623434,1.833214,1.567960,22.000000
6.077000,1.834996,1.620855,1.834836,1.564882,1.834996,1.620324,1.834836,1.564882,22.000000
6.078000,1.836615,1.617726,1.836456,1.561786,1.836615,1.617194,1.836456,1.561786,22.000000
6.079000,1.838231,1.614577,1.838072,1.558672,1.838231,1.614046,1.838072,1.558672,22.000000
6.080000,1.839844,1.611410,1.839685,1.555539,1.839844,1.610879,1.839685,1.555539,22.000000
6.081000,1.841454,1.608224,1.841295,1.552387,1.841454,1.607694,1.841295,1.552387,22.000000
6.082000,1.843061,1.605019,1.842902,1.549217,1.843061,1.604490,1.842902,1.549217,22.000000
6.083000,1.844664,1.601796,1.844505,1.546028,1.844664,1.601267,1.844505,1.546028,22.000000
6.084000,1.846265,1.598555,1.846105,1.542821,1.846264,1.598026,1.846105,1.542821,23.000000
6.085000,1.847861,1.595295,1.847702,1.539596,1.847861,1.594767,1.847702,1.539596,22.000000
6.086000,1.849455,1.592017,1.849296,1.536352,1.849455,1.591489,1.849296,1.536352,22.000000
6.087000,1.851045,1.588720,1.850887,1.533090,1.851045,1.588193,1.850887,1.533090,22.000000
6.088000,1.852633,1.585405,1.852474,1.529810,1.852632,1.584878,1.852474,1.529810,22.000000
6.089000,1.854216,1.582072,1.854058,1.526512,1.854216,1.581545,1.854058,1.526512,23.000000
6.090000,1.855797,1.578721,1.855638,1.523195,1.855796,1.578194,1.855638,1.523195,22.000000
6.091000,1.857374,1.575351,1.857215,1.519860,1.857373,1.574825,1.857215,1.519860,22.000000
6.092000,1.858947,1.571963,1.858789,1.516508,1.858947,1.571438,1.858789,1.516508,22.000000
6.093000,1.860518,1.568557,1.860359,1.513137,1.860517,1.568033,1.860359,1.513137,22.000000
6.094000,1.862084,1.565134,1.861926,1.509748,1.862084,1.564609,1.861926,1.509748,22.000000
6.095000,1.863648,1.561692,1.863490,1.506342,1.863648,1.561168,1.863490,1.506342,22.000000
6.096000,1.865208,1.558232,1.865050,1.502917,1.865208,1.557709,1.865050,1.502917,22.000000
6.097000,1.866764,1.554755,1.866606,1.499475,1.866764,1.554231,1.866606,1.499475,22.000000
6.098000,1.868317,1.551259,1.868160,1.496015,1.868317,1.550736,1.868160,1.496015,22.000000
6.099000,1.869867,1.547746,1.869709,1.492537,1.869867,1.547224,1.869709,1.492537,22.000000
6.100000,1.871413,1.544215,1.871255,1.489042,1.871413,1.543693,1.871255,1.489042,28.000000
6.101000,1.872955,1.540666,1.872798,1.485529,1.872955,1.540145,1.872798,1.485529,24.000000
6.102000,1.874494,1.537100,1.874337,1.481998,1.874494,1.536579,1.874337,1.481998,27.000000
6.103000,1.876029,1.533516,1.875872,1.478450,1.876029,1.532996,1.875872,1.478450,25.000000
6.104000,1.877561,1.529915,1.877404,1.474884,1.877561,1.529395,1.877404,1.474884,23.000000
6.105000,1.879089,1.526296,1.878932,1.471301,1.879089,1.525776,1.878932,1.471301,23.000000
6.106000,1.880614,1.522659,1.880457,1.467700,1.880614,1.522140,1.880457,1.467700,25.000000
6.107000,1.882135,1.519006,1.881978,1.464082,1.882134,1.518487,1.881978,1.464082,197.000000
6.108000,1.883652,1.515334,1.883495,1.460447,1.883652,1.514816,1.883495,1.460447,591.000000
6.109000,1.885165,1.511646,1.885009,1.456795,1.885165,1.511128,1.885009,1.456795,27.000000
6.110000,1.886675,1.507940,1.886518,1.453125,1.886675,1.507423,1.886518,1.453125,48523.000000
6.111000,1.888181,1.504217,1.888025,1.449438,1.888181,1.503700,1.888025,1.449438,37.000000
6.112000,1.889684,1.500477,1.889527,1.445734,1.889683,1.499961,1.889527,1.445734,35.000000
6.113000,1.891182,1.496720,1.891026,1.442013,1.891182,1.496204,1.891026,1.442013,38.000000
6.114000,1.892677,1.492946,1.892521,1.438275,1.892677,1.492430,1.892521,1.438275,34.000000
6.115000,1.894168,1.489155,1.894012,1.434520,1.894168,1.488639,1.894012,1.434520,35.000000
6.116000,1.895655,1.485346,1.895499,1.430748,1.895655,1.484832,1.895499,1.430748,37.000000
6.117000,1.897139,1.481521,1.896983,1.426959,1.897138,1.481007,1.896983,1.426959,34.000000
6.118000,1.898618,1.477679,1.898462,1.423153,1.898618,1.477165,1.898462,1.423153,37.000000
6.119000,1.900094,1.473821,1.899938,1.419331,1.900094,1.473307,1.899938,1.419331,78.000000
6.120000,1.901566,1.469945,1.901410,1.415492,1.901566,1.469432,1.901410,1.415492,53.000000
6.121000,1.903034,1.466053,1.902878,1.411636,1.903034,1.465540,1.902878,1.411636,121.000000
6.122000,1.904498,1.462144,1.904343,1.407764,1.904498,1.461632,1.904343,1.407764,47.000000
6.123000,1.905958,1.458219,1.905803,1.403874,1.905958,1.457707,1.905803,1.403874,34.000000
6.124000,1.907414,1.454277,1.907259,1.399969,1.907414,1.453766,1.907259,1.399969,34.000000
6.125000,1.908867,1.450318,1.908712,1.396047,1.908866,1.449808,1.908712,1.396047,34.000000
6.126000,1.910315,1.446343,1.910160,1.392109,1.910315,1.445833,1.910160,1.392109,36.000000
6.127000,1.911759,1.442352,1.911605,1.388154,1.911759,1.441842,1.911605,1.388154,33.000000
6.128000,1.913200,1.438345,1.913045,1.384183,1.913200,1.437835,1.913045,1.384183,33.000000
6.129000,1.914636,1.434321,1.914481,1.380195,1.914636,1.433812,1.914481,1.380195,34.000000
6.130000,1.916068,1.430281,1.915914,1.376192,1.916068,1.429772,1.915914,1.376192,34.000000
6.131000,1.917497,1.426224,1.917342,1.372172,1.917496,1.425716,1.917342,1.372172,34.000000
6.132000,1.918921,1.422152,1.918766,1.368136,1.918921,1.421644,1.918766,1.368136,35.000000
6.133000,1.920341,1.418063,1.920187,1.364084,1.920341,1.417556,1.920187,1.364084,34.000000
6.134000,1.921757,1.413959,1.921603,1.360016,1.921757,1.413452,1.921603,1.360016,34.000000
6.135000,1.923169,1.409838,1.923015,1.355932,1.923169,1.409332,1.923015,1.355932,34.000000
6.136000,1.924577,1.405702,1.924423,1.351833,1.924576,1.405196,1.924423,1.351833,34.000000
6.137000,1.925980,1.401550,1.925826,1.347717,1.925980,1.401044,1.925826,1.347717,34.000000
6.138000,1.927380,1.397382,1.927226,1.343586,1.927379,1.396877,1.927226,1.343586,34.000000
6.139000,1.928775,1.393198,1.928621,1.339438,1.928775,1.392694,1.928621,1.339438,37.000000
6.140000,1.930166,1.388999,1.930013,1.335276,1.930166,1.388495,1.930013,1.335276,34.000000
6.141000,1.931553,1.384784,1.931400,1.331097,1.931553,1.384280,1.931400,1.331097,34.000000
6.142000,1.932936,1.380553,1.932782,1.326903,1.932935,1.380050,1.932782,1.326903,40.000000
6.143000,1.934314,1.376307,1.934161,1.322693,1.934314,1.375804,1.934161,1.322693,34.000000
6.144000,1.935688,1.372045,1.935535,1.318468,1.935688,1.371543,1.935535,1.318468,34.000000
6.145000,1.937058,1.367768,1.936905,1.314228,1.937058,1.367266,1.936905,1.314228,34.000000
6.146000,1.938424,1.363476,1.938271,1.309972,1.938424,1.362974,1.938271,1.309972,34.000000
6.147000,1.939785,1.359168,1.939632,1.305701,1.939785,1.358667,1.939632,1.305701,35.000000
6.148000,1.941142,1.354845,1.940989,1.301414,1.941142,1.354345,1.940989,1.301414,34.000000
6.149000,1.942495,1.350507,1.942342,1.297113,1.942495,1.350007,1.942342,1.297113,34.000000
6.150000,1.943843,1.346154,1.943691,1.292796,1.943843,1.345654,1.943691,1.292796,53.000000
6.151000,1.945187,1.341785,1.945035,1.288464,1.945187,1.341286,1.945035,1.288464,23.000000
6.152000,1.946527,1.337402,1.946374,1.284117,1.946526,1.336903,1.946374,1.284117,23.000000
6.153000,1.947862,1.333004,1.947710,1.279755,1.947862,1.332505,1.947710,1.279755,25.000000
6.154000,1.949193,1.328590,1.949041,1.275378,1.949193,1.328092,1.949041,1.275378,40129.000000
6.155000,1.950519,1.324162,1.950367,1.270987,1.950519,1.323665,1.950367,1.270987,23.000000
6.156000,1.951841,1.319719,1.951689,1.266580,1.951841,1.319222,1.951689,1.266580,23.000000
6.157000,1.953159,1.315262,1.953007,1.262159,1.953158,1.314765,1.953007,1.262159,23.000000
6.158000,1.954472,1.310789,1.954320,1.257723,1.954471,1.310293,1.954320,1.257723,22.000000
6.159000,1.955780,1.306302,1.955628,1.253272,1.955780,1.305806,1.955628,1.253272,26.000000
6.160000,1.957084,1.301801,1.956933,1.248807,1.957084,1.301305,1.956933,1.248807,23.000000
6.161000,1.958384,1.297285,1.958232,1.244327,1.958383,1.296790,1.958232,1.244327,23.000000
6.162000,1.959679,1.292754,1.959527,1.239833,1.959679,1.292260,1.959527,1.239833,23.000000
6.163000,1.960969,1.288209,1.960818,1.235324,1.960969,1.287715,1.960818,1.235324,23.000000
6.164000,1.962255,1.283650,1.962104,1.230801,1.962255,1.283156,1.962104,1.230801,23.000000
6.165000,1.963537,1.279076,1.963385,1.226263,1.963536,1.278583,1.963385,1.226263,23.000000
6.166000,1.964813,1.274489,1.964662,1.221712,1.964813,1.273996,1.964662,1.221712,22.000000
6.167000,1.966086,1.269887,1.965935,1.217146,1.966085,1.269394,1.965935,1.217146,22.000000
6.168000,1.967353,1.265271,1.967202,1.212565,1.967353,1.264778,1.967202,1.212565,23.000000
6.169000,1.968616,1.260640,1.968465,1.207971,1.968616,1.260149,1.968465,1.207971,22.000000
6.170000,1.969874,1.255996,1.969724,1.203363,1.969874,1.255505,1.969724,1.203363,22.000000
6.171000,1.971128,1.251338,1.970978,1.198741,1.971128,1.250847,1.970978,1.198741,23.000000
6.172000,1.972377,1.246666,1.972227,1.194105,1.972377,1.246176,1.972227,1.194105,22.000000
6.173000,1.973621,1.241980,1.973471,1.189455,1.973621,1.241491,1.973471,1.189455,22.000000
